Depth_m,Distance_to_Shore,Turbidity,Windspeed,Cyclone_Frequency,Temperature_Maximum,SSTA_DHW,Percent_Bleaching
8.0,106.46,0.0475,7.0,47.27,305.38,0.0,1.0
8.0,106.46,0.0475,7.0,47.27,305.38,0.0,1.0
3.0,2501.5,0.0656,6.0,42.44,306.46,1.86,1.0
3.0,2501.5,0.0656,6.0,42.44,306.46,1.86,1.0
5.0,1282.48,0.0545,8.0,42.44,305.41,1.65,1.0
5.0,1282.48,0.0545,8.0,42.44,305.41,1.65,1.0
10.0,1076.22,0.0752,8.0,42.45,305.8,0.0,1.0
10.0,1076.22,0.0752,8.0,42.45,305.8,0.0,1.0
8.3,4337.94,0.0717,9.0,42.43,304.64,3.68,1.0
8.3,4337.94,0.0717,9.0,42.43,304.64,3.68,1.0
5.0,1372.45,0.0854,8.0,42.43,305.16,0.0,1.0
5.0,1372.45,0.0854,8.0,42.43,305.16,0.0,1.0
5.0,5475.25,0.0581,6.0,42.45,305.58,0.0,1.0
5.0,5475.25,0.0581,6.0,42.45,305.58,0.0,1.0
8.0,559.7,0.0841,2.0,54.38,304.67,0.0,1.0
8.0,559.7,0.0841,2.0,54.38,304.67,0.0,1.0
10.0,4024.59,0.0797,1.0,54.51,304.86,0.0,1.0
10.0,4024.59,0.0797,1.0,54.51,304.86,0.0,1.0
11.1,1051.38,0.0799,2.0,54.15,305.51,0.0,1.0
11.1,1051.38,0.0799,2.0,54.15,305.51,0.0,1.0
5.0,1391.61,0.0811,4.0,53.97,305.32,1.64,1.0
5.0,1391.61,0.0811,4.0,53.97,305.32,1.64,1.0
11.1,75.6,0.0311,5.0,81.37,304.98,1.2,1.0
11.1,75.6,0.0311,5.0,81.37,304.98,1.2,1.0
3.6,5413.0,0.0971,5.0,58.42,306.3,0.0,1.01
9.0,1761.25,0.1399,1.0,49.38,306.3,0.0,1.01
9.2,1761.25,0.1399,1.0,49.38,306.3,0.0,1.01
10.0,1761.25,0.1399,1.0,49.38,306.3,0.0,1.01
10.1,1761.25,0.1399,1.0,49.38,306.3,0.0,1.01
10.3,1761.25,0.1399,1.0,49.38,306.3,0.0,1.01
8.8,5677.78,0.1262,6.0,56.58,306.76,0.0,1.04
6.6,5184.0,0.1203,5.0,58.42,306.04,30.37,1.04
3.6,5692.0,0.0608,3.0,57.28,304.84,1.01,1.04
4.0,4696.0,0.1491,4.0,58.01,305.07,3.07,1.04
3.2,672.0,0.2472,3.0,56.37,306.11,2.87,1.04
17.1,1223.0,0.0399,6.0,50.74,304.89,3.66,1.04
1.1,5296.2,0.0468,5.0,55.65,306.88,0.0,1.04
1.4,5296.2,0.0468,5.0,55.65,306.88,0.0,1.04
1.5,5296.2,0.0468,5.0,55.65,306.88,0.0,1.04
1.6,5296.2,0.0468,5.0,55.65,306.88,0.0,1.04
2.2,5296.2,0.0468,5.0,55.65,306.88,0.0,1.04
2.5,5296.2,0.0468,5.0,55.65,306.88,0.0,1.04
0.5,4941.67,0.0451,5.0,60.83,306.88,0.0,1.04
0.6,4941.67,0.0451,5.0,60.83,306.88,0.0,1.04
1.3,4941.67,0.0451,5.0,60.83,306.88,0.0,1.04
1.5,4941.67,0.0451,5.0,60.83,306.88,0.0,1.04
1.6,4941.67,0.0451,5.0,60.83,306.88,0.0,1.04
7.8,19341.4,0.0475,5.0,49.44,304.45,0.0,1.04
8.0,19341.4,0.0475,5.0,49.44,304.45,0.0,1.04
8.8,19341.4,0.0475,5.0,49.44,304.45,0.0,1.04
14.0,4500.82,0.0397,5.0,53.46,306.23,0.0,1.04
14.7,4500.82,0.0397,5.0,53.46,306.23,0.0,1.04
15.0,4500.82,0.0397,5.0,53.46,306.23,0.0,1.04
3.1,4549.0,0.1636,4.0,58.01,305.55,0.0,1.06
5.4,770.0,0.0609,4.0,51.35,304.67,0.0,1.06
4.9,783.29,0.029,5.0,59.85,305.9,0.0,1.07
8.6,4793.0,0.1116,5.0,56.58,306.29,1.2,1.08
16.0,2463.0,0.0609,6.0,51.35,304.67,2.7,1.08
0.9,720.69,0.0402,7.0,62.92,304.86,1.1,1.09
1.2,720.69,0.0402,7.0,62.92,304.86,1.1,1.09
4.6,5649.68,0.0471,5.0,59.59,305.25,0.0,1.09
5.2,5649.68,0.0471,5.0,59.59,305.25,0.0,1.09
7.6,8370.0,0.0532,5.0,58.42,305.95,31.64,1.09
4.2,6601.0,0.0845,4.0,58.01,305.07,0.0,1.11
4.2,4782.0,0.1636,4.0,58.01,305.07,0.0,1.11
14.8,1345.0,0.0523,6.0,68.4,304.75,2.52,1.11
3.4,1210.0,0.1193,4.0,57.69,304.18,6.27,1.11
11.0,343.47,0.0371,5.0,75.7,306.07,0.0,1.11
11.6,343.47,0.0371,5.0,75.7,306.07,0.0,1.11
11.9,343.47,0.0371,5.0,75.7,306.07,0.0,1.11
14.0,343.47,0.0371,5.0,75.7,306.07,0.0,1.11
2.7,562.83,0.0726,9.0,50.92,304.19,0.0,1.11
3.0,562.83,0.0726,9.0,50.92,304.19,0.0,1.11
3.4,562.83,0.0726,9.0,50.92,304.19,0.0,1.11
3.7,562.83,0.0726,9.0,50.92,304.19,0.0,1.11
4.0,562.83,0.0726,9.0,50.92,304.19,0.0,1.11
4.3,562.83,0.0726,9.0,50.92,304.19,0.0,1.11
4.6,562.83,0.0726,9.0,50.92,304.19,0.0,1.11
3.0,382.67,0.0311,6.0,59.02,304.53,0.0,1.12
4.5,382.67,0.0311,6.0,59.02,304.53,0.0,1.12
4.6,382.67,0.0311,6.0,59.02,304.53,0.0,1.12
5.9,382.67,0.0311,6.0,59.02,304.53,0.0,1.12
7.0,382.67,0.0311,6.0,59.02,304.53,0.0,1.12
3.0,8413.0,0.121,4.0,57.81,305.95,41.99,1.12
8.0,533.34,0.031,6.0,76.18,305.77,2.41,1.12
8.1,533.34,0.031,6.0,76.18,305.77,2.41,1.12
8.2,533.34,0.031,6.0,76.18,305.77,2.41,1.12
8.5,533.34,0.031,6.0,76.18,305.77,2.41,1.12
8.6,533.34,0.031,6.0,76.18,305.77,2.41,1.12
8.8,533.34,0.031,6.0,76.18,305.77,2.41,1.12
9.2,533.34,0.031,6.0,76.18,305.77,2.41,1.12
7.2,4954.0,0.1683,5.0,62.25,306.16,1.01,1.13
10.5,158.34,0.1952,4.0,47.25,305.76,2.74,1.13
9.0,17430.2,0.0638,5.0,55.4,306.83,0.0,1.14
10.0,17430.2,0.0638,5.0,55.4,306.83,0.0,1.14
10.8,17430.2,0.0638,5.0,55.4,306.83,0.0,1.14
11.0,17430.2,0.0638,5.0,55.4,306.83,0.0,1.14
7.9,4111.99,0.0542,6.0,59.59,308.2,0.0,1.14
9.1,4111.99,0.0542,6.0,59.59,308.2,0.0,1.14
9.4,4111.99,0.0542,6.0,59.59,308.2,0.0,1.14
9.5,4111.99,0.0542,6.0,59.59,308.2,0.0,1.14
9.7,4111.99,0.0542,6.0,59.59,308.2,0.0,1.14
5.9,360.57,0.0273,7.0,59.56,304.98,0.0,1.14
6.1,360.57,0.0273,7.0,59.56,304.98,0.0,1.14
6.4,360.57,0.0273,7.0,59.56,304.98,0.0,1.14
7.6,360.57,0.0273,7.0,59.56,304.98,0.0,1.14
7.9,360.57,0.0273,7.0,59.56,304.98,0.0,1.14
8.5,360.57,0.0273,7.0,59.56,304.98,0.0,1.14
9.4,360.57,0.0273,7.0,59.56,304.98,0.0,1.14
9.7,360.57,0.0273,7.0,59.56,304.98,0.0,1.14
10.4,8710.0,0.0617,5.0,58.42,305.52,0.0,1.14
12.0,248.78,0.0514,2.0,56.67,304.6,5.42,1.14
12.0,248.78,0.0514,2.0,56.67,304.6,5.42,1.14
5.0,9428.0,0.0571,9.0,56.58,305.47,12.64,1.15
4.2,6262.0,0.1387,4.0,62.59,305.44,0.0,1.15
18.7,2883.0,0.0487,4.0,33.22,304.67,0.0,1.15
4.2,7402.0,0.0816,5.0,58.42,305.94,0.0,1.17
8.6,245.36,0.0623,4.0,56.65,304.17,0.0,1.17
9.3,245.36,0.0623,4.0,56.65,304.17,0.0,1.17
9.6,245.36,0.0623,4.0,56.65,304.17,0.0,1.17
10.0,245.36,0.0623,4.0,56.65,304.17,0.0,1.17
11.2,245.36,0.0623,4.0,56.65,304.17,0.0,1.17
11.8,245.36,0.0623,4.0,56.65,304.17,0.0,1.17
16.4,10334.17,0.0571,8.0,56.58,305.47,0.0,1.19
11.8,8687.0,0.0727,5.0,53.15,305.57,1.03,1.19
3.0,2136.0,0.082,5.0,71.57,306.04,1.03,1.19
3.9,2705.0,0.1491,6.0,58.01,305.07,2.73,1.19
21.2,3177.0,0.0684,3.0,33.22,304.72,0.0,1.19
0.1,2332.76,0.0415,5.0,59.48,306.11,0.0,1.19
0.4,2332.76,0.0415,5.0,59.48,306.11,0.0,1.19
0.9,2332.76,0.0415,5.0,59.48,306.11,0.0,1.19
2.0,2332.76,0.0415,5.0,59.48,306.11,0.0,1.19
3.2,8824.58,0.0527,3.0,60.51,305.26,11.13,1.19
3.8,8824.58,0.0527,3.0,60.51,305.26,11.13,1.19
4.0,8824.58,0.0527,3.0,60.51,305.26,11.13,1.19
4.1,8824.58,0.0527,3.0,60.51,305.26,11.13,1.19
4.4,8824.58,0.0527,3.0,60.51,305.26,11.13,1.19
5.8,8824.58,0.0527,3.0,60.51,305.26,11.13,1.19
15.0,6106.44,0.0339,5.0,48.86,304.32,0.0,1.19
15.9,6106.44,0.0339,5.0,48.86,304.32,0.0,1.19
16.6,6106.44,0.0339,5.0,48.86,304.32,0.0,1.19
6.0,6106.44,0.0339,5.0,48.86,304.32,0.0,1.19
13.6,825.19,0.0274,6.0,59.12,304.11,0.0,1.19
16.1,825.19,0.0274,6.0,59.12,304.11,0.0,1.19
17.3,825.19,0.0274,6.0,59.12,304.11,0.0,1.19
5.2,314.17,0.038,6.0,59.02,304.48,0.0,1.19
7.0,314.17,0.038,6.0,59.02,304.48,0.0,1.19
7.6,314.17,0.038,6.0,59.02,304.48,0.0,1.19
7.9,314.17,0.038,6.0,59.02,304.48,0.0,1.19
7.2,8976.0,0.0816,5.0,58.42,305.0,24.65,1.2
6.1,6370.0,0.1066,5.0,52.58,305.07,0.0,1.23
6.2,5829.0,0.0971,4.0,58.42,305.94,2.08,1.24
2.0,29487.39,0.0813,4.0,48.1,304.14,1.28,1.25
2.0,29487.39,0.0813,4.0,48.1,304.14,1.28,1.25
5.0,40871.05,0.0891,5.0,48.37,303.52,0.0,1.25
5.0,40871.05,0.0891,5.0,48.37,303.52,0.0,1.25
5.0,224.53,0.2173,5.0,43.52,306.11,0.0,1.25
5.0,224.53,0.2173,5.0,43.52,306.11,0.0,1.25
5.0,224.53,0.2173,6.0,43.52,306.11,4.07,1.25
5.0,224.53,0.2173,6.0,43.52,306.11,4.07,1.25
2.0,380.57,0.2787,7.0,47.92,303.87,8.0,1.25
2.0,380.57,0.2787,7.0,47.92,303.87,8.0,1.25
1.0,380.57,0.2787,6.0,47.92,303.87,2.06,1.25
1.0,380.57,0.2787,6.0,47.92,303.87,2.06,1.25
2.0,2009.22,0.2412,6.0,47.92,304.48,1.34,1.25
2.0,2009.22,0.2412,6.0,47.92,304.48,1.34,1.25
2.0,19.72,0.263,6.0,47.27,302.48,7.09,1.25
2.0,19.72,0.263,6.0,47.27,302.48,7.09,1.25
7.0,3931.54,0.0547,8.0,47.27,303.07,2.63,1.25
7.0,3931.54,0.0547,8.0,47.27,303.07,2.63,1.25
8.5,5778.83,0.0686,7.0,48.04,301.66,3.76,1.25
8.5,5778.83,0.0686,7.0,48.04,301.66,3.76,1.25
9.0,76.55,0.1074,6.0,49.09,301.95,1.25,1.25
9.0,76.55,0.1074,6.0,49.09,301.95,1.25,1.25
3.0,1273.11,0.1664,4.0,48.9,303.48,1.05,1.25
3.0,1273.11,0.1664,4.0,48.9,303.48,1.05,1.25
6.0,133.6,0.1037,5.0,41.58,304.23,0.0,1.25
6.0,133.6,0.1037,5.0,41.58,304.23,0.0,1.25
6.0,459.75,0.0707,8.0,51.46,302.86,9.31,1.25
6.0,459.75,0.0707,8.0,51.46,302.86,9.31,1.25
11.0,9.47,0.0638,6.0,45.6,301.7,0.0,1.25
11.0,9.47,0.0638,6.0,45.6,301.7,0.0,1.25
2.0,2435.41,0.251,8.0,47.8,304.48,3.22,1.25
2.0,2435.41,0.251,8.0,47.8,304.48,3.22,1.25
6.0,1329.83,0.0653,4.0,47.27,302.69,2.85,1.25
6.0,1329.83,0.0653,4.0,47.27,302.69,2.85,1.25
6.0,1281.64,0.0653,4.0,47.27,302.69,2.85,1.25
6.0,1281.64,0.0653,4.0,47.27,302.69,2.85,1.25
2.0,10315.13,0.2725,5.0,48.59,302.79,1.01,1.25
2.0,10315.13,0.2725,5.0,48.59,302.79,1.01,1.25
6.0,6644.88,0.0686,7.0,48.04,301.66,0.0,1.25
6.0,6644.88,0.0686,7.0,48.04,301.66,0.0,1.25
9.0,4189.19,0.1087,5.0,49.23,301.64,2.19,1.25
9.0,4189.19,0.1087,5.0,49.23,301.64,2.19,1.25
9.0,63066.79,0.0789,5.0,48.98,303.02,0.0,1.25
9.0,63066.79,0.0789,5.0,48.98,303.02,0.0,1.25
5.2,63066.79,0.0789,5.0,48.98,303.02,0.0,1.25
5.2,63066.79,0.0789,5.0,48.98,303.02,0.0,1.25
1.9,809.41,0.2173,6.0,43.52,306.11,0.0,1.25
1.9,809.41,0.2173,6.0,43.52,306.11,0.0,1.25
5.0,809.41,0.2173,4.0,43.52,306.11,2.54,1.25
5.0,809.41,0.2173,4.0,43.52,306.11,2.54,1.25
5.0,132.3,0.0822,8.0,44.5,305.39,0.0,1.25
5.0,132.3,0.0822,8.0,44.5,305.39,0.0,1.25
5.0,38372.8,0.0616,5.0,49.35,304.86,0.0,1.25
5.0,38372.8,0.0616,5.0,49.35,304.86,0.0,1.25
5.0,3232.77,0.1075,4.0,54.98,306.26,1.02,1.25
5.0,3232.77,0.1075,4.0,54.98,306.26,1.02,1.25
5.0,3232.77,0.1075,6.0,54.98,306.26,10.03,1.25
5.0,3232.77,0.1075,6.0,54.98,306.26,10.03,1.25
6.0,2815.76,0.0978,7.0,45.94,305.82,1.02,1.25
6.0,2815.76,0.0978,7.0,45.94,305.82,1.02,1.25
3.0,417.01,0.0933,5.0,53.79,305.75,1.16,1.25
3.0,417.01,0.0933,5.0,53.79,305.75,1.16,1.25
10.0,1248.2,0.0384,5.0,37.81,304.98,1.12,1.25
10.0,1248.2,0.0384,5.0,37.81,304.98,1.12,1.25
10.0,1248.2,0.0384,8.0,37.81,304.98,1.89,1.25
10.0,1248.2,0.0384,8.0,37.81,304.98,1.89,1.25
16.7,1261.38,0.0377,6.0,37.81,304.98,3.18,1.25
16.7,1261.38,0.0377,6.0,37.81,304.98,3.18,1.25
11.0,23834.02,0.1498,2.0,53.15,306.06,5.83,1.25
11.0,23834.02,0.1498,2.0,53.15,306.06,5.83,1.25
9.0,10067.35,0.1856,2.0,53.22,306.07,2.31,1.25
9.0,10067.35,0.1856,2.0,53.22,306.07,2.31,1.25
8.0,91.82,0.0888,4.0,49.88,306.78,0.0,1.25
8.0,91.82,0.0888,4.0,49.88,306.78,0.0,1.25
3.0,16.97,0.1117,2.0,49.97,306.92,0.0,1.25
3.0,16.97,0.1117,2.0,49.97,306.92,0.0,1.25
4.0,14.79,0.2824,4.0,52.34,304.75,6.46,1.25
4.0,14.79,0.2824,4.0,52.34,304.75,6.46,1.25
4.0,35.46,0.2506,4.0,52.89,305.1,4.49,1.25
4.0,35.46,0.2506,4.0,52.89,305.1,4.49,1.25
3.5,31.18,0.2481,5.0,52.89,305.82,0.0,1.25
3.5,31.18,0.2481,5.0,52.89,305.82,0.0,1.25
3.0,277.5,0.2825,3.0,55.21,305.26,5.25,1.25
3.0,277.5,0.2825,3.0,55.21,305.26,5.25,1.25
3.0,29.0,0.3318,5.0,55.21,309.75,1.76,1.25
3.0,29.0,0.3318,5.0,55.21,309.75,1.76,1.25
3.0,100.79,0.2825,5.0,55.21,310.92,3.08,1.25
3.0,100.79,0.2825,5.0,55.21,310.92,3.08,1.25
12.0,1573.52,0.0338,6.0,45.8,304.52,0.0,1.25
12.0,1573.52,0.0338,6.0,45.8,304.52,0.0,1.25
18.0,1019.02,0.0346,7.0,53.07,304.39,0.76,1.25
18.0,1019.02,0.0346,7.0,53.07,304.39,0.76,1.25
12.0,784.45,0.0346,7.0,53.07,304.39,1.54,1.25
12.0,784.45,0.0346,7.0,53.07,304.39,1.54,1.25
12.0,533.9,0.0346,7.0,53.07,304.39,7.62,1.25
12.0,533.9,0.0346,7.0,53.07,304.39,7.62,1.25
12.0,533.9,0.0346,6.0,53.07,304.39,0.56,1.25
12.0,533.9,0.0346,6.0,53.07,304.39,0.56,1.25
7.0,446.41,0.045,3.0,45.58,306.04,0.0,1.25
7.0,446.41,0.045,3.0,45.58,306.04,0.0,1.25
8.5,658.44,0.036,4.0,47.48,305.04,17.38,1.25
8.5,658.44,0.036,4.0,47.48,305.04,17.38,1.25
10.0,53.31,0.0362,4.0,47.76,304.26,0.0,1.25
10.0,53.31,0.0362,4.0,47.76,304.26,0.0,1.25
4.0,1511.78,0.0605,7.0,50.73,304.5,2.27,1.25
4.0,1511.78,0.0605,7.0,50.73,304.5,2.27,1.25
3.0,304.9,0.1242,8.0,50.73,304.39,2.75,1.25
3.0,304.9,0.1242,8.0,50.73,304.39,2.75,1.25
4.0,5111.55,0.05,6.0,41.9,304.67,0.0,1.25
4.0,5111.55,0.05,6.0,41.9,304.67,0.0,1.25
3.0,8275.73,0.1355,5.0,19.86,305.23,3.84,1.25
3.0,8275.73,0.1355,5.0,19.86,305.23,3.84,1.25
5.5,204.34,0.0266,6.0,46.28,303.5,4.34,1.25
5.5,204.34,0.0266,6.0,46.28,303.5,4.34,1.25
6.0,5392.55,0.0613,7.0,41.17,304.79,1.3,1.25
6.0,5392.55,0.0613,7.0,41.17,304.79,1.3,1.25
12.0,658.06,0.0304,6.0,53.53,304.0,0.95,1.25
12.0,658.06,0.0304,6.0,53.53,304.0,0.95,1.25
2.0,104.74,0.0411,11.0,48.34,304.16,1.28,1.25
2.0,104.74,0.0411,11.0,48.34,304.16,1.28,1.25
9.0,637.66,0.0421,8.0,58.21,303.96,1.42,1.25
9.0,637.66,0.0421,8.0,58.21,303.96,1.42,1.25
10.0,637.66,0.0421,6.0,58.21,303.96,0.0,1.25
10.0,637.66,0.0421,6.0,58.21,303.96,0.0,1.25
13.0,655.61,0.0355,7.0,63.95,303.54,0.0,1.25
13.0,655.61,0.0355,7.0,63.95,303.54,0.0,1.25
3.0,3189.02,0.0541,4.0,45.66,304.29,0.0,1.25
3.0,3189.02,0.0541,4.0,45.66,304.29,0.0,1.25
1.0,244.03,0.0257,4.0,51.04,305.44,1.01,1.25
1.0,244.03,0.0257,4.0,51.04,305.44,1.01,1.25
1.0,882.08,0.0278,6.0,52.33,304.77,1.12,1.25
1.0,882.08,0.0278,6.0,52.33,304.77,1.12,1.25
1.0,882.08,0.0278,3.0,52.33,304.77,0.0,1.25
1.0,882.08,0.0278,3.0,52.33,304.77,0.0,1.25
2.0,357.92,0.0278,3.0,52.33,304.77,0.0,1.25
2.0,357.92,0.0278,3.0,52.33,304.77,0.0,1.25
1.7,116.09,0.0278,3.0,52.33,304.39,1.33,1.25
1.7,116.09,0.0278,3.0,52.33,304.39,1.33,1.25
1.7,116.09,0.0278,7.0,52.33,304.39,0.0,1.25
1.7,116.09,0.0278,7.0,52.33,304.39,0.0,1.25
1.3,2350.5,0.0258,3.0,47.68,305.16,5.6,1.25
1.3,2350.5,0.0258,3.0,47.68,305.16,5.6,1.25
1.3,2350.5,0.0258,3.0,47.68,305.16,0.0,1.25
1.3,2350.5,0.0258,3.0,47.68,305.16,0.0,1.25
8.5,314.67,0.0261,7.0,52.33,304.14,1.07,1.25
8.5,314.67,0.0261,7.0,52.33,304.14,1.07,1.25
7.0,953.11,0.0264,4.0,48.84,304.29,3.2,1.25
7.0,953.11,0.0264,4.0,48.84,304.29,3.2,1.25
7.0,953.11,0.0264,5.0,48.84,304.29,1.21,1.25
7.0,953.11,0.0264,5.0,48.84,304.29,1.21,1.25
2.5,436.06,0.0262,5.0,52.55,304.45,1.04,1.25
2.5,436.06,0.0262,5.0,52.55,304.45,1.04,1.25
9.5,124.74,0.0674,8.0,54.6,304.04,1.12,1.25
9.5,124.74,0.0674,8.0,54.6,304.04,1.12,1.25
4.5,42.38,0.0674,7.0,54.6,304.39,1.01,1.25
4.5,42.38,0.0674,7.0,54.6,304.39,1.01,1.25
5.0,74.34,0.0332,6.0,59.73,305.96,0.0,1.25
5.0,74.34,0.0332,6.0,59.73,305.96,0.0,1.25
6.0,405.53,0.0602,5.0,49.45,305.33,6.01,1.25
6.0,405.53,0.0602,5.0,49.45,305.33,6.01,1.25
12.0,47.58,0.0602,7.0,49.45,305.33,0.0,1.25
12.0,47.58,0.0602,7.0,49.45,305.33,0.0,1.25
12.0,115.0,0.0602,6.0,49.45,305.33,0.0,1.25
12.0,115.0,0.0602,6.0,49.45,305.33,0.0,1.25
13.5,169.7,0.0602,8.0,49.45,305.33,2.19,1.25
13.5,169.7,0.0602,8.0,49.45,305.33,2.19,1.25
8.0,158.91,0.0442,3.0,47.39,305.47,0.0,1.25
8.0,158.91,0.0442,3.0,47.39,305.47,0.0,1.25
9.0,243.8,0.0432,5.0,49.87,306.07,5.89,1.25
9.0,243.8,0.0432,5.0,49.87,306.07,5.89,1.25
8.0,623.5,0.0457,5.0,47.25,305.64,6.66,1.25
8.0,623.5,0.0457,5.0,47.25,305.64,6.66,1.25
10.0,103.82,0.0441,2.0,53.13,304.84,0.0,1.25
10.0,103.82,0.0441,2.0,53.13,304.84,0.0,1.25
3.0,250.06,0.0457,1.0,53.2,305.26,0.0,1.25
3.0,250.06,0.0457,1.0,53.2,305.26,0.0,1.25
6.0,398.68,0.0849,7.0,47.39,305.47,6.57,1.25
6.0,398.68,0.0849,7.0,47.39,305.47,6.57,1.25
8.0,235.79,0.0442,6.0,47.39,305.47,0.0,1.25
8.0,235.79,0.0442,6.0,47.39,305.47,0.0,1.25
9.0,822.19,0.0432,5.0,49.87,305.39,11.36,1.25
9.0,822.19,0.0432,5.0,49.87,305.39,11.36,1.25
9.0,380.79,0.0432,7.0,49.87,305.32,1.66,1.25
9.0,380.79,0.0432,7.0,49.87,305.32,1.66,1.25
10.0,103.96,0.0434,6.0,47.04,305.48,0.0,1.25
10.0,103.96,0.0434,6.0,47.04,305.48,0.0,1.25
10.0,46.45,0.0372,2.0,52.85,304.57,0.0,1.25
10.0,46.45,0.0372,2.0,52.85,304.57,0.0,1.25
8.0,34300.42,0.0834,4.0,64.44,305.6,0.0,1.25
8.0,34300.42,0.0834,4.0,64.44,305.6,0.0,1.25
6.0,1329.59,0.0348,9.0,62.66,305.22,0.0,1.25
6.0,1329.59,0.0348,9.0,62.66,305.22,0.0,1.25
5.0,906.61,0.0271,5.0,60.35,305.01,4.44,1.25
5.0,906.61,0.0271,5.0,60.35,305.01,4.44,1.25
10.0,119.06,0.0271,5.0,60.35,305.01,4.44,1.25
10.0,119.06,0.0271,5.0,60.35,305.01,4.44,1.25
8.5,741.89,0.0324,4.0,62.04,304.79,0.0,1.25
8.5,741.89,0.0324,4.0,62.04,304.79,0.0,1.25
9.0,132.63,0.0277,6.0,64.8,307.67,3.44,1.25
9.0,132.63,0.0277,6.0,64.8,307.67,3.44,1.25
6.0,788.53,0.0343,5.0,58.72,304.53,0.0,1.25
6.0,788.53,0.0343,5.0,58.72,304.53,0.0,1.25
9.0,140.14,0.1346,4.0,60.31,305.86,1.29,1.25
9.0,140.14,0.1346,4.0,60.31,305.86,1.29,1.25
6.0,299.9,0.0289,5.0,59.12,304.11,0.0,1.25
6.0,299.9,0.0289,5.0,59.12,304.11,0.0,1.25
9.6,990.4,0.0289,7.0,59.12,304.36,1.73,1.25
9.6,990.4,0.0289,7.0,59.12,304.36,1.73,1.25
9.0,97.99,0.0277,6.0,64.8,304.6,1.09,1.25
9.0,97.99,0.0277,6.0,64.8,304.6,1.09,1.25
5.0,97.99,0.0277,6.0,64.8,304.6,1.09,1.25
5.0,97.99,0.0277,6.0,64.8,304.6,1.09,1.25
10.0,97.99,0.0277,4.0,64.8,304.6,1.45,1.25
10.0,97.99,0.0277,4.0,64.8,304.6,1.45,1.25
5.0,34.12,0.1544,4.0,48.82,305.6,0.0,1.25
5.0,34.12,0.1544,4.0,48.82,305.6,0.0,1.25
7.0,18.56,0.0612,1.0,49.52,305.82,1.31,1.25
7.0,18.56,0.0612,1.0,49.52,305.82,1.31,1.25
9.7,47.12,0.0587,4.0,49.57,305.29,9.8,1.25
9.7,47.12,0.0587,4.0,49.57,305.29,9.8,1.25
9.0,414.98,0.1022,2.0,54.38,305.2,1.03,1.25
9.0,414.98,0.1022,2.0,54.38,305.2,1.03,1.25
11.0,11297.09,0.1771,2.0,52.98,306.21,1.01,1.25
11.0,11297.09,0.1771,2.0,52.98,306.21,1.01,1.25
10.0,11297.09,0.1771,1.0,52.98,306.21,1.7,1.25
10.0,11297.09,0.1771,1.0,52.98,306.21,1.7,1.25
6.0,261.45,0.0512,2.0,49.62,305.89,3.3,1.25
6.0,261.45,0.0512,2.0,49.62,305.89,3.3,1.25
11.0,3615.58,0.0757,3.0,54.44,305.52,2.68,1.25
11.0,3615.58,0.0757,3.0,54.44,305.52,2.68,1.25
14.1,2185.49,0.0757,2.0,54.44,305.83,7.2,1.25
14.1,2185.49,0.0757,2.0,54.44,305.83,7.2,1.25
10.5,1246.27,0.0646,3.0,54.44,305.83,0.0,1.25
10.5,1246.27,0.0646,3.0,54.44,305.83,0.0,1.25
12.0,1024.04,0.0612,3.0,54.44,305.81,3.0,1.25
12.0,1024.04,0.0612,3.0,54.44,305.81,3.0,1.25
14.0,1831.52,0.0612,3.0,54.44,305.81,2.12,1.25
14.0,1831.52,0.0612,3.0,54.44,305.81,2.12,1.25
7.0,1396.24,0.077,4.0,54.44,305.81,0.0,1.25
7.0,1396.24,0.077,4.0,54.44,305.81,0.0,1.25
12.0,5196.36,0.057,3.0,54.44,305.54,0.0,1.25
12.0,5196.36,0.057,3.0,54.44,305.54,0.0,1.25
12.0,5925.24,0.057,3.0,54.44,305.54,4.83,1.25
12.0,5925.24,0.057,3.0,54.44,305.54,4.83,1.25
5.0,11643.3,0.0771,4.0,54.22,305.12,0.0,1.25
5.0,11643.3,0.0771,4.0,54.22,305.12,0.0,1.25
6.0,169.13,0.1503,2.0,51.38,305.95,2.61,1.25
6.0,169.13,0.1503,2.0,51.38,305.95,2.61,1.25
8.0,15592.9,0.0858,2.0,54.32,305.23,0.0,1.25
8.0,15592.9,0.0858,2.0,54.32,305.23,0.0,1.25
8.0,137.09,0.0841,2.0,54.38,304.67,2.78,1.25
8.0,137.09,0.0841,2.0,54.38,304.67,2.78,1.25
11.0,12820.0,0.1771,2.0,52.98,306.21,2.07,1.25
11.0,12820.0,0.1771,2.0,52.98,306.21,2.07,1.25
3.6,41.16,0.0513,2.0,49.82,305.52,1.16,1.25
3.6,41.16,0.0513,2.0,49.82,305.52,1.16,1.25
3.0,110.02,0.0504,1.0,49.62,305.7,0.0,1.25
3.0,110.02,0.0504,1.0,49.62,305.7,0.0,1.25
10.0,224.06,0.083,2.0,53.74,305.77,4.17,1.25
10.0,224.06,0.083,2.0,53.74,305.77,4.17,1.25
6.0,194.39,0.1711,2.0,53.8,306.41,0.0,1.25
6.0,194.39,0.1711,2.0,53.8,306.41,0.0,1.25
5.0,317.88,0.0692,2.0,54.04,305.48,2.49,1.25
5.0,317.88,0.0692,2.0,54.04,305.48,2.49,1.25
3.0,3282.42,0.074,2.0,54.08,306.29,0.0,1.25
